#Covars covariate phase for each covs 
# fracbelow2 # largeZoop_integrated # temp_bottom5m # temp_surface5m # largeZoop_integrated_Fall # largeZoop_integrated_Spring # largeZoop_integrated_Summer # largeZoop_integrated_Winter#simulations 
#  mnhind #  miroc_ssp126 #  miroc_ssp585 #  gfdl_ssp126 #  gfdl_ssp585 #  cesm_ssp126 #  cesm_ssp585
#nspp2 : number of species 
3
#nyrs_fut : number years for the projection data 
78
#num_runs : number of future temperature simulations + mnhind 
7
#nfut_yrs : number years for the projection data 
78
#fut_yrs : projection years for covariates vector(1,nyrs_fut)
2022 2023 2024 2025 2026 2027 2028 2029 2030 2031 2032 2033 2034 2035 2036 2037 2038 2039 2040 2041 2042 2043 2044 2045 2046 2047 2048 2049 2050 2051 2052 2053 2054 2055 2056 2057 2058 2059 2060 2061 2062 2063 2064 2065 2066 2067 2068 2069 2070 2071 2072 2073 2074 2075 2076 2077 2078 2079 2080 2081 2082 2083 2084 2085 2086 2087 2088 2089 2090 2091 2092 2093 2094 2095 2096 2097 2098 2099
#ncov_fut : number of covariates 
8
###########################################################
#  | mn_Hind
#  | miroc_ssp126
#  | miroc_ssp585
#  | gfdl_ssp126
#  | gfdl_ssp585
#  | cesm_ssp126
#  | cesm_ssp585
###########################################################
#Scaled_covlist ########################################################## 
#  fracbelow2 : NA
0.957269 -0.4559133 3.261511 0.7279218 0.1610269 0.05132337 -0.5850346 -0.3007043 -0.03547759 0.503391 0.3660632 -0.6569299 -0.5635075 -1.300706 -0.6738357 0.8969646 0.3147223 -0.5714908 -0.211594 0.2733254 1.208741 -0.09629599 0.7390755 -0.1533357 0.4393787 0.2859778 -0.08984315 -0.3473616 0.169378 0.06400554 0.2782552 -1.184097 -0.6726412 0.1266521 -0.041812 -0.02052636 2.442655 1.061178 0.3508571 -0.6290419 -0.1562214 -0.3740907 -0.3081272 -0.9529737 0.4401447 -0.1538356 0.3451571 0.1759613 0.4696025 0.7299414 0.2390842 -0.7737284 -0.2582547 -0.07277596 0.2994934 0.7365722 0.3836169 -0.5316559 0.5278 0.4566941 0.2367292 0.5516357 -0.1869876 -0.5707424 0.2504276 0.590331 0.723511 -0.1448264 -0.7748092 -0.0738625 1.493998 1.11598 3.515862 0.6777707 0.7142899 0.9964354 3.216489 -0.1225122
0.2814939 -0.1005826 -0.4294891 0.5312318 0.4974863 0.2556246 -0.07341126 -0.5333025 0.1254744 -0.1057797 -0.5634318 0.03485591 -1.079939 -0.7464127 0.9110264 -0.1880682 1.87815 -0.07250503 0.5205021 2.121521 -0.07339314 0.4118028 -0.1125395 -0.5761398 0.02068575 -0.377088 -0.5794681 0.5254704 -0.3783342 0.1075005 1.567553 1.036971 1.451101 0.5567598 1.280401 0.4960742 1.920611 0.871172 0.8633403 0.4215558 -0.02665587 0.4124184 1.651667 -0.3656463 0.1511217 0.5022859 -0.6546506 0.7414765 1.32413 0.7795471 1.861726 0.3024726 0.6978911 0.3048204 1.021122 -0.07430796 -0.689603 -0.3986267 0.6908392 0.7261871 -0.1391982 -0.2275319 0.336937 0.7491755 1.533871 0.9904224 1.052348 0.3913495 0.9117125 0.7859287 0.9938072 1.54677 0.5488259 0.7574856 1.023697 1.71912 1.009534 1.451813
#nonScaled_covlist ########################################################## 
#  temp_bottom5m : NA
2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463 2.576463
2.013673 1.795636 2.911265 3.31913 2.720237 2.275648 3.1307 3.757909 2.298382 2.280902 2.012347 2.826524 3.178217 2.128555 2.388257 2.400686 2.64031 2.31741 1.917636 1.577841 2.180828 2.74587 2.346569 2.534046 2.658774 2.869556 2.32445 2.237964 2.976693 3.11734 2.789463 2.170982 2.512194 2.783178 2.706291 3.101878 4.01455 3.379948 3.041174 2.942278 3.612668 3.170001 2.454849 1.664555 2.034806 3.434818 2.548869 2.91415 2.272352 2.942901 2.222403 3.023933 3.013052 3.580772 2.207389 2.214769 3.342282 3.536462 2.445472 2.469906 3.237379 2.554401 2.283959 2.051024 2.115103 2.171812 2.307538 1.908101 2.775577 2.961977 2.310809 1.960658 2.680691 2.725785 2.241747 3.319004 2.968876 2.28802
3.365395 3.416625 2.408001 3.036919 2.205528 2.906287 2.212851 2.139474 2.362882 2.208394 2.68276 2.117738 1.894796 2.533135 2.389564 2.228613 3.632579 3.446775 2.873284 2.537214 2.576713 2.605186 2.666497 3.341771 2.02405 2.249386 2.99916 4.034644 4.281704 3.059922 3.761126 3.541656 2.504912 2.226779 2.568663 3.195542 2.404613 2.646391 3.263382 3.063543 3.091497 3.938181 3.5717 4.557405 3.697934 3.172024 3.051185 4.5137 4.177923 3.951412 3.010973 3.692436 3.856503 4.062348 3.677232 4.285367 4.788723 4.381291 4.396823 3.749459 4.251392 5.035289 3.555754 3.715584 4.355341 3.688553 4.441646 4.854732 3.548226 4.422879 4.749662 4.866888 4.376913 4.620524 4.583559 4.44476 4.802819 5.018652
1.688759 0.9105782 1.191922 2.09374 3.44496 2.4053 2.923029 2.437278 3.06043 3.843853 2.151524 3.043019 2.510915 2.460506 2.630237 3.019436 2.880944 2.537577 2.604893 4.362634 3.442569 3.03281 2.098729 3.161486 3.281467 3.220532 3.039959 3.272656 2.138374 2.334262 3.70605 3.377126 3.176407 3.19398 3.437824 2.480744 3.560718 3.029928 2.277145 4.355362 3.466108 3.256545 2.729269 2.804318 3.296102 2.262555 2.535804 3.507658 3.84448 2.365961 4.4806 3.079244 3.737485 3.768136 2.35609 2.918643 1.928312 2.28259 3.263608 2.902844 3.950263 3.688779 2.336948 2.316246 2.898135 3.124742 3.743497 2.822275 4.202451 1.953785 3.165588 4.527938 2.913326 3.274583 3.223052 4.13993 3.97366 3.385988
3.334177 1.644926 1.760064 2.945871 3.837243 1.696452 3.450357 3.249789 2.707251 3.166696 3.347389 2.797012 1.774021 1.911345 4.01104 4.459858 4.59292 2.537375 3.878101 1.95382 2.649383 3.410596 4.019279 3.083871 2.710093 2.359429 3.599962 4.339266 3.758701 2.905749 2.52076 2.532235 3.330752 3.339275 2.289543 3.23487 2.838896 3.872078 2.906429 4.706511 3.061311 3.697379 4.409285 4.58708 3.916082 4.915229 4.670095 3.808522 6.3591 4.403977 3.116555 5.16043 5.478015 5.968008 4.279716 4.620531 5.160926 5.616696 4.6 4.363984 3.876625 5.021462 4.624772 5.266091 5.73824 5.376474 5.273561 5.595672 5.548277 5.841728 6.124702 5.88925 5.29543 4.94032 4.577434 3.206686 4.506378 6.08836
4.035385 3.361789 3.360383 3.37694 3.889953 2.654831 2.932766 2.538602 2.405952 3.625801 3.133607 2.543346 2.282739 1.525917 1.852076 2.85205 3.695862 3.237847 3.394973 3.83396 3.717563 2.791976 3.440286 4.46363 4.595914 4.228444 4.322179 4.310957 3.991403 4.528569 2.482384 1.729267 2.697307 2.541123 2.332766 3.816289 4.286904 4.843417 4.016003 2.86399 3.013907 3.724649 3.216048 3.283678 3.962392 4.002718 4.192926 4.157346 3.8017 4.407954 3.324256 3.043298 3.568092 2.877861 3.835241 4.121142 4.242129 4.055512 4.552691 4.894481 4.64887 4.837472 3.949321 4.235812 3.51072 4.917348 4.328253 4.458903 3.860669 4.340829 4.06014 4.983843 5.040345 5.05239 5.064378 4.773685 4.977392 3.97178
3.018027 2.721823 3.052492 2.974229 3.505857 3.747336 3.248539 3.162315 2.325345 2.508599 3.151579 3.294559 2.467765 2.408769 3.555197 3.332814 4.134088 3.761587 4.300562 3.749286 3.638419 3.925636 3.700429 4.232819 4.099665 3.056929 3.279257 3.151712 4.165754 3.823343 4.486176 4.962326 4.882573 4.930981 4.799096 4.977108 4.686663 4.788076 5.04002 5.025234 4.487229 4.486847 4.575938 3.692347 4.428722 4.440343 4.74846 4.451767 5.273786 5.315567 5.399913 4.873829 5.27497 4.62331 5.754452 4.611658 3.670324 4.580324 5.322405 5.749782 5.749801 4.817019 5.163788 5.653491 6.136744 5.683342 5.89408 4.953112 6.651272 6.589012 6.563882 6.708665 6.101564 6.250851 6.269039 6.103261 5.968304 5.9112
#  temp_surface5m : Total On-shelf  large zooplankton concentration,  integrated over depth (NCa, Eup)
4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631 4.89631
3.919259 4.130974 4.821535 5.736274 5.013814 4.765639 5.458909 5.582671 4.455614 4.566257 4.17051 5.25125 5.302786 4.514179 4.411485 4.630009 4.94822 4.481683 4.01782 3.797482 4.528628 4.797421 4.728288 4.938632 4.665223 5.492409 4.626452 4.544925 5.236025 5.277655 5.027466 4.552487 4.872818 5.202825 5.336061 5.329041 6.487639 6.096968 5.870443 5.266227 6.046087 5.632766 4.73648 3.811142 4.778246 5.660474 4.695851 5.135294 4.548635 4.848831 4.517792 5.143164 5.281382 5.869241 4.591945 4.82879 5.597513 5.707283 4.805165 4.84013 5.614239 5.20459 4.653352 4.356605 4.37065 4.828318 4.805841 4.688333 5.222394 5.161468 4.498941 4.196144 5.034856 4.881406 5.336465 5.950977 5.139124 4.126431
5.609959 5.821588 4.759868 5.344006 5.097704 5.540561 4.989462 4.664321 4.626797 4.777101 5.354449 4.463591 4.165827 5.087506 4.692554 4.610907 5.650071 5.934965 5.221201 4.9517 4.82764 5.104037 4.898988 5.881401 4.418699 4.39398 5.508994 6.715408 6.4801 5.92028 6.194267 6.34733 5.291345 4.785682 4.902635 5.633918 5.475015 5.331734 5.859061 5.652722 5.679522 6.523542 6.281821 7.054572 6.473925 5.716332 5.764886 7.243694 6.831943 6.645401 5.671183 6.26816 6.554296 6.641471 6.423989 6.686985 7.636739 7.223533 7.055503 6.41904 6.875004 7.701581 6.249288 5.719885 6.771954 6.112189 7.145668 7.286094 6.348132 7.482527 7.542785 7.457728 6.969809 7.53776 7.366181 7.319101 7.516646 7.921663
4.545037 3.50649 3.61104 4.296096 5.970441 5.096057 5.116386 5.564082 5.501485 6.348545 4.523921 5.944314 5.020404 4.841777 5.314023 5.094984 5.241653 5.491068 5.06553 6.535233 6.329578 6.268426 4.588836 5.764148 6.01911 6.058662 5.623335 6.168532 4.988195 4.868244 5.967796 5.757941 5.752711 5.980974 6.237863 4.872129 6.334391 5.969487 5.51868 6.949373 5.951884 5.80188 5.205149 5.578829 5.684914 5.407621 5.253811 6.197607 6.279201 5.169735 6.889545 5.730825 6.549297 6.425768 5.060565 4.906601 4.98058 5.323293 5.725603 5.684002 6.513784 6.155686 4.701931 4.175821 5.133386 5.769043 6.591694 5.383455 7.005761 4.878007 6.102752 7.103805 5.72098 5.718179 5.672415 7.121371 6.483665 5.840104
5.945773 4.341087 3.877432 4.811436 6.334913 4.628308 5.741701 5.515134 5.587041 6.017849 5.866938 5.379025 4.471308 4.589123 6.070501 6.979144 6.924355 5.429176 6.164503 4.882145 5.813727 6.385344 6.630395 5.813211 5.140844 4.422284 5.290448 6.958896 6.351007 5.378705 5.164475 5.415923 5.73591 6.161629 5.379535 5.434478 6.027999 6.573446 5.922616 7.510302 6.000742 5.882317 6.563506 7.363919 6.84792 8.037687 7.836391 6.755971 8.600196 6.82053 6.145455 7.827344 7.958272 8.476157 6.954058 7.805207 7.999454 8.127819 7.255036 7.336869 7.288147 7.921869 7.67496 7.966206 8.451729 8.544815 8.203514 8.578999 8.264334 8.841548 8.868982 8.352589 8.363553 7.692758 7.850011 6.196887 7.367419 9.363232
6.125094 5.529849 5.138484 5.473 6.255752 4.587231 5.128589 4.842014 4.688841 5.923705 5.499509 4.674259 4.668315 3.883683 4.575344 5.435269 5.556516 5.249866 5.569394 5.844454 5.799416 5.179764 5.930032 6.468684 6.827106 6.532471 6.489487 6.134429 6.34688 6.83393 4.567546 4.122444 5.027182 4.799201 4.887108 5.918219 6.862046 7.36926 6.20052 5.408481 5.29354 6.359385 5.277279 5.683498 6.238015 6.42545 6.453036 6.336562 6.199287 6.512158 5.659507 4.932127 5.595207 5.217982 6.242161 6.316481 6.664478 6.434506 6.625559 7.12763 6.948245 7.095016 6.185394 6.582426 5.933373 7.18138 7.049289 6.849457 6.016714 6.894411 6.745205 7.330439 7.540746 7.485144 7.605376 7.038613 7.325699 6.448181
5.163712 4.935509 5.190905 5.330839 5.621869 5.826882 5.565659 5.051412 4.467772 4.897667 5.532428 5.548769 4.234055 4.603507 6.232183 5.812262 6.244238 5.637463 6.770169 6.300316 6.32571 6.181217 5.902301 6.283252 6.670542 5.836921 5.383821 5.610994 6.643984 5.998492 6.821407 7.050034 7.366111 6.851099 7.265006 7.049601 6.75985 7.03228 7.572926 7.535394 6.813641 7.107357 6.812866 6.108593 6.679151 6.74466 7.242343 7.188732 7.351888 7.763423 7.765982 6.948664 7.691617 7.192207 8.170391 7.075188 6.194826 7.237448 8.188923 7.902519 8.140859 7.395143 7.683044 8.233565 8.862113 8.429151 8.199045 7.694223 8.71619 9.506716 8.866639 9.295087 8.348129 9.12084 9.027878 8.489644 8.910621 8.410773
# predator  1 ; prey  1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
###########################################################
# predator  1 ; prey  2
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
###########################################################
# predator  1 ; prey  3
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
###########################################################
# predator  2 ; prey  1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
###########################################################
# predator  2 ; prey  2
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
###########################################################
# predator  2 ; prey  3
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
###########################################################
# predator  3 ; prey  1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
